"","avg_1","avg_2","avg_3","med_1","med_2","med_3","var_1","var_2","var_3"
"1",922.332530120482,204.792771084337,133.385542168675,396,92,56,1406798.18384262,72324.3869041383,35428.5659740411
"2",975.414457831325,224.785542168675,137.575903614458,387,92,55,2172355.62974216,101425.777568244,41369.7955532274
"3",930.746987951807,218.424096385542,132.667469879518,372,83,49,1673919.45998487,97194.8680169955,31869.8891566265
"4",912.21686746988,232.684337349398,139.334939759036,367,88,61,1505559.99633316,106964.926686456,36887.3778825447
"5",953.763855421687,224.110843373494,129.961445783133,426,88,53,1629764.52381119,123805.224399045,31036.9260462138
"6",947.665060240964,232.310843373494,134.486746987952,379,97,56,1710156.0155637,101404.886234794,33552.2504277981
"7",896.397590361446,199.527710843373,125.619277108434,393,82,51,1522632.35603283,79600.8488679355,31970.555183051
"8",962.778313253012,212.857831325301,125.277108433735,499,84,52,1352669.54493918,84086.127082242,27580.8723007974
"9",939.84578313253,213.224096385542,133.093975903614,435,84,57,1500581.31915488,85834.7056981549,34976.1095046854
"10",946.681927710843,226.074698795181,145.274698795181,394,96,55,1769024.07732961,86696.6055177231,42823.0982713463
"11",966.106024096386,208.855421686747,137.563855421687,381,96,57,1797783.81481869,71985.3896746406,34806.2513474187
"12",1000.87951807229,212.544578313253,135.966265060241,421,82,49,2046057.10622199,86265.7945055585,44630.1534485769
"13",967.580722891566,230.493975903614,133.585542168675,373,90,55,1899717.76581107,103695.806123043,33946.3881962633
"14",898.318072289157,210.956626506024,131.660240963855,358,90,58,1647787.20776439,93043.4522204761,34869.7852511495
"15",984.489156626506,217.951807228916,135.660240963855,395,97,56,2169985.88333624,96691.3068505908,31710.4953960771
"16",959.987951807229,216.8,130.831325301205,407,89,55,1700395.77038589,101623.421256039,31706.5028810896
"17",993.522891566265,220.132530120482,131.556626506024,437,91,57,1607714.51577906,92546.0717653222,27450.3005296549
"18",955.127710843374,205.375903614458,132.657831325301,390,92,54,1752511.83147663,80014.4090797974,28811.7715266865
"19",939.614457831325,206.178313253012,131.932530120482,376,88,55,1720350.62394506,70703.4802048775,27990.256306385
"20",915.836144578313,219.669879518072,137.746987951807,393,95,54,1412577.78951167,90785.3279552995,38459.8561201327
"21",951.910843373494,215.156626506024,136.978313253012,390,85,55,1663151.26014784,88726.8618823119,31953.2000116408
"22",916.69156626506,202.409638554217,136.15421686747,339,74,55,1715929.94328619,82762.4598102555,31424.372294977
"23",977.898795180723,219.033734939759,123.484337349398,422,78,56,2052620.06219661,95085.1244630697,28520.9460101275
"24",973.15421686747,224.322891566265,139.522891566265,423,97,58,1813834.36263314,88319.9244747104,35668.1099819568
"25",967.428915662651,218.906024096386,122.848192771084,396,90,50,1688864.83007974,92333.5297945405,29189.0324544555
"26",917.58313253012,220.734939759036,141.385542168675,368,87,54,1644491.05043944,110799.219428438,41229.609452302
"27",959.515662650602,238.197590361446,133.195180722892,372,92,53,1707984.67547873,141161.183085967,31413.5197834818
"28",978.224096385542,224.151807228916,144.848192771084,418,86,56,2198665.99072231,93370.4044351318,45131.9841452768
"29",1040.03614457831,224.809638554217,136.026506024096,407,97,57,2160945.91414935,96513.0288923811,29810.3930155404
"30",928.327710843373,218.072289156627,135.838554216867,376,86,54,1720408.51070368,97537.8691577906,38176.734741866
"31",1002.3421686747,223.21686746988,139.315662650602,432,93,58,1683804.48167161,80435.4214539317,33217.4339328328
"32",989.865060240964,214.474698795181,136.359036144578,415,96,51,1947478.31991153,92878.076049124,37808.9939700832
